,Entity,Year_internet,Code,internet_usage,co2_tonnes_per_person,income_per_person,energy_per_person
2942,Portugal,2003,PRT,29.67,6.19,30.4k,2400
2943,Portugal,2004,PRT,31.78,6.43,30.9k,2460
2944,Portugal,2005,PRT,34.99,6.62,31.1k,2520
2945,Portugal,2006,PRT,38.01,6.15,31.5k,2390
2946,Portugal,2007,PRT,42.09,5.9,32.3k,2400
2947,Portugal,2008,PRT,44.13,5.67,32.3k,2340
2948,Portugal,2009,PRT,48.27,5.39,31.3k,2300
2949,Portugal,2010,PRT,53.3,5.0,31.8k,2220
2950,Portugal,2011,PRT,55.24999688,4.9,31.3k,2160
2951,Portugal,2012,PRT,60.33999749,4.75,30.2k,2040
2952,Portugal,2013,PRT,62.0956,4.6,30k,2060
2953,Portugal,2014,PRT,64.59,4.61,30.4k,2030
2954,Portugal,2015,PRT,68.63286148,5.04,31.1k,2130
2955,Qatar,1990,QAT,0.0,24.7,61.2k,13.7k
2956,Qatar,1991,QAT,0.0,36.2,58.3k,14.8k
2957,Qatar,1992,QAT,0.0,54.5,63.4k,15.2k
2958,Qatar,1993,QAT,0.0,61.8,61.3k,15.6k
2959,Qatar,1994,QAT,0.0,60.6,61k,15.5k
2960,Qatar,1995,QAT,0.190209535,61.8,61.2k,15.9k
2961,Qatar,1996,QAT,0.930185833,61.7,62.3k,16.5k
2962,Qatar,1997,QAT,3.083749186,69.9,78.4k,19k
2963,Qatar,1998,QAT,3.52002985,58.6,83.9k,19.3k
2964,Qatar,1999,QAT,4.070728915,54.9,83.9k,19.8k
2965,Qatar,2000,QAT,4.863679179,58.4,86.6k,18.4k
2966,Qatar,2001,QAT,6.170268561,67.1,86.6k,19.6k
2967,Qatar,2002,QAT,10.22612893,63.6,89.1k,21.3k
2968,Qatar,2003,QAT,19.24233642,60.6,86.9k,20.7k
2969,Qatar,2004,QAT,20.70164785,56.7,93.7k,22.1k
2970,Qatar,2005,QAT,24.73349378,58.6,87.7k,19.3k
2971,Qatar,2006,QAT,28.97411271,61.8,93.7k,19.2k
2972,Qatar,2007,QAT,37.0,51.7,92.8k,18.2k
2973,Qatar,2008,QAT,44.3,44.8,92.6k,15.8k
2974,Qatar,2009,QAT,53.1,41.5,90k,14.6k
2975,Qatar,2010,QAT,69.0,38.8,95.9k,14.9k
2976,Qatar,2011,QAT,69.0,39.2,99.1k,15.4k
2977,Qatar,2012,QAT,69.3,42.5,96.3k,17.3k
2978,Qatar,2013,QAT,85.3,36.0,95.5k,17.3k
2979,Qatar,2014,QAT,91.49,43.1,95.6k,17.9k
2980,Qatar,2015,QAT,92.88482645,41.3,96k,
2981,Romania,1990,ROU,0.0,7.22,13.3k,2680
2982,Romania,1991,ROU,0.0,5.97,11.7k,2230
2983,Romania,1992,ROU,0.0,5.6,10.8k,2050
2984,Romania,1993,ROU,0.003703214,5.29,10.9k,2000
2985,Romania,1994,ROU,0.026300162,5.28,11.4k,1890
2986,Romania,1995,ROU,0.074952756,5.53,12.1k,2050
2987,Romania,1996,ROU,0.221622649,5.71,12.6k,2110
2988,Romania,1997,ROU,0.445444676,5.44,12.1k,1990
2989,Romania,1998,ROU,2.237649473,4.79,11.8k,1820
2990,Romania,1999,ROU,2.697580217,4.07,11.8k,1610
2991,Romania,2000,ROU,3.613717291,4.31,12.1k,1610
2992,Romania,2001,ROU,4.538669029,4.57,12.9k,1660
2993,Romania,2002,ROU,6.58,4.66,13.9k,1760
2994,Romania,2003,ROU,8.9,4.85,14.3k,1830
2995,Romania,2004,ROU,15.0,4.83,15.9k,1800
2996,Romania,2005,ROU,21.5,4.8,16.8k,1810
2997,Romania,2006,ROU,24.66,4.95,18.2k,1880
2998,Romania,2007,ROU,28.3,5.09,19.8k,1900
2999,Romania,2008,ROU,32.42,5.05,22k,1930
3000,Romania,2009,ROU,36.6,4.25,21k,1710
3001,Romania,2010,ROU,39.93,4.11,20.3k,1730
3002,Romania,2011,ROU,40.00999678,4.42,20.8k,1780
3003,Romania,2012,ROU,45.87999425,4.28,21.3k,1740
3004,Romania,2013,ROU,49.7645,3.84,22.2k,1600
3005,Romania,2014,ROU,54.08,3.87,23.1k,1590
3006,Romania,2015,ROU,55.76315563,3.91,23.9k,
3007,Russia,1990,RUS,0.0,17.1,21.5k,5940
3008,Russia,1991,RUS,0.0,16.2,20.3k,5870
3009,Russia,1992,RUS,0.000672532,13.2,17.4k,5360
3010,Russia,1993,RUS,0.013447238,12.5,15.9k,5060
3011,Russia,1994,RUS,0.053817493,11.1,13.9k,4430
3012,Russia,1995,RUS,0.148151042,10.9,13.3k,4290
3013,Russia,1996,RUS,0.26975293,10.7,12.8k,4250
3014,Russia,1997,RUS,0.472963763,9.99,13k,4070
3015,Russia,1998,RUS,0.812744451,9.9,12.4k,3980
3016,Russia,1999,RUS,1.018984614,10.1,13.2k,4140
3017,Russia,2000,RUS,1.977230109,10.1,14.6k,4220
3018,Russia,2001,RUS,2.944367787,10.3,15.4k,4290
3019,Russia,2002,RUS,4.128271818,10.3,16.2k,4290
3020,Russia,2003,RUS,8.298860616,10.6,17.4k,4460
3021,Russia,2004,RUS,12.8593889,10.6,18.8k,4490
3022,Russia,2005,RUS,15.2266732,10.8,20k,4540
3023,Russia,2006,RUS,18.02327746,11.2,21.8k,4690
3024,Russia,2007,RUS,24.66,11.2,23.6k,4710
3025,Russia,2008,RUS,26.83,11.4,24.9k,4820
3026,Russia,2009,RUS,29.0,10.7,22.9k,4530
3027,Russia,2010,RUS,43.0,11.3,24k,4820
3028,Russia,2011,RUS,49.0,11.6,25k,5050
3029,Russia,2012,RUS,63.8,11.7,25.9k,5170
